Cha,4231,161.315417,-80.469722,5.47,del1,I 294|I 294AB|del01 Cha,4674,184.58625,-79.312222,4.26,bet,bet Cha
Cha,4583,179.905417,-78.221944,4.91,eps,HJ 4486|HJ 4486AB|eps Cha,4674,184.58625,-79.312222,4.26,bet,bet Cha
Cir,5463,220.626667,-64.975278,3.19,alf,DUN 166A|alf Cir A|alf Cir,5670,229.378333,-58.801111,4.07,bet,SML 1A|bet Cir
Cir,5463,220.626667,-64.975278,3.19,alf,DUN 166A|alf Cir A|alf Cir,5704,230.844583,-59.320833,4.51,gam,HJ 4757|gam Cir
Cnc,3249,124.12875,9.185556,3.52,bet,Altarf|17 Cnc|bet Cnc,3461,131.17125,18.154167,3.94,del,Asellus Australis|TOK 3|HJ 457A|del Cnc|47 Cnc
Cnc,3449,130.82125,21.468611,4.66,gam,Asellus Borealis|gam Cnc|43 Cnc,3461,131.17125,18.154167,3.94,del,Asellus Australis|TOK 3|HJ 457A|del Cnc|47 Cnc
Cnc,3449,130.82125,21.468611,4.66,gam,Asellus Borealis|gam Cnc|43 Cnc,3475,131.674167,28.76,4.02,iot,STF 1268A|iot Cnc|48 Cnc
Cnc,3461,131.17125,18.154167,3.94,del,Asellus Australis|TOK 3|HJ 457A|del Cnc|47 Cnc,3572,134.621667,11.857778,4.25,alf,Acubens|HJ 110A|65 Cnc|alf Cnc
Col,1743,79.37125,-34.895278,4.83,omi,omi Col,1956,84.912083,-34.074167,2.64,alf,Phact|alf Col
Col,1956,84.912083,-34.074167,2.64,alf,Phact|alf Col,2040,87.74,-35.768333,3.12,bet,Wazn|bet Col
Col,2040,87.74,-35.768333,3.12,bet,Wazn|bet Col,2106,89.384167,-35.283333,4.36,gam,gam Col
Col,2040,87.74,-35.768333,3.12,bet,Wazn|bet Col,2120,89.786667,-42.815278,3.96,eta,eta Col
Col,2106,89.384167,-35.283333,4.36,gam,gam Col,2256,94.137917,-35.140556,4.37,kap,kap Col
Col,2256,94.137917,-35.140556,4.37,kap,kap Col,2296,95.528333,-33.436389,3.85,del,del Col
Com,4737,186.734583,28.268333,4.36,gam,gam Com|15 Com,4983,197.968333,27.878056,4.26,bet,STT 578A|bet Com|43 Com
Com,4968,197.497083,17.529444,5.22,alf,Diadem|STF 1728A|42 Com A|alf Com A,4983,197.968333,27.878056,4.26,bet,STT 578A|bet Com|43 Com
CrB,5747,231.957083,29.105833,3.68,bet,Nusakan|JEF 1|3 CrB|bet CrB,5778,233.2325,31.359167,4.14,tet,COU 610|4 CrB|tet CrB
CrB,5747,231.957083,29.105833,3.68,bet,Nusakan|JEF 1|3 CrB|bet CrB,5793,233.672083,26.714722,2.23,alf,Alphecca|5 CrB|alf CrB|alf CrB A|alf CrB B
CrB,5793,233.672083,26.714722,2.23,alf,Alphecca|5 CrB|alf CrB|alf CrB A|alf CrB B,5849,235.685833,26.295556,3.84,gam,STF 1967|8 CrB|gam CrB
CrB,5849,235.685833,26.295556,3.84,gam,STF 1967|8 CrB|gam CrB,5889,237.39875,26.068333,4.63,del,del CrB|10 CrB
CrB,5889,237.39875,26.068333,4.63,del,del CrB|10 CrB,5947,239.397083,26.877778,4.15,eps,AGC 7A|eps CrB|13 CrB
CrB,5947,239.397083,26.877778,4.15,eps,AGC 7A|eps CrB|13 CrB,5971,240.360833,29.851111,4.99,iot,14 CrB|iot CrB
Cra,6951,278.375833,-42.3125,4.64,tet,tet CrA,7242,287.087083,-40.496667,4.59,del,del CrA
Cra,7226,286.604583,-37.063333,4.93,gam,HJ 5084A|gam CrA A,7254,287.367917,-37.904444,4.11,alf,Meridiana|alf CrA
Cra,7242,287.087083,-40.496667,4.59,del,del CrA,7259,287.507083,-39.340833,4.11,bet,bet CrA
Cra,7254,287.367917,-37.904444,4.11,alf,Meridiana|alf CrA,7259,287.507083,-39.340833,4.11,bet,bet CrA
Crt,4287,164.94375,-18.298889,4.08,alf,Alkes|alf Crt|7 Crt,4343,167.914583,-22.825833,4.48,bet,bet Crt|11 Crt
Crt,4287,164.94375,-18.298889,4.08,alf,Alkes|alf Crt|7 Crt,4382,169.835417,-14.778611,3.56,del,del Crt|12 Crt
Crt,4343,167.914583,-22.825833,4.48,bet,bet Crt|11 Crt,4405,171.220417,-17.683889,4.08,gam,HJ 840|gam Crt|15 Crt
Crt,4382,169.835417,-14.778611,3.56,del,del Crt|12 Crt,4402,171.1525,-10.859444,4.83,eps,eps Crt|14 Crt
Crt,4382,169.835417,-14.778611,3.56,del,del Crt|12 Crt,4405,171.220417,-17.683889,4.08,gam,HJ 840|gam Crt|15 Crt
Crt,4402,171.1525,-10.859444,4.83,eps,eps Crt|14 Crt,4468,174.170417,-9.802222,4.7,tet,tet Crt|21 Crt
Crt,4405,171.220417,-17.683889,4.08,gam,HJ 840|gam Crt|15 Crt,4514,176.190833,-18.350833,4.73,zet,HDS 1658|zet Crt|27 Crt
Crt,4514,176.190833,-18.350833,4.73,zet,HDS 1658|zet Crt|27 Crt,4567,179.00375,-17.150833,5.18,eta,eta Crt|30 Crt
Cru,4656,183.78625,-58.748889,2.8,del,del Cru,4853,191.93,-59.688611,1.25,bet,Mimosa|bet Cru
Cru,4730,186.649583,-63.099167,1.33,-,-,4763,187.79125,-57.113333,1.63,gam,Gacrux|gam Cru
Crv,4623,182.103333,-24.728889,4.02,alf,Alchiba|alf Crv|1 Crv,4630,182.53125,-22.619722,3,eps,Minkar|eps Crv|2 Crv
Crv,4630,182.53125,-22.619722,3,eps,Minkar|eps Crv|2 Crv,4662,183.951667,-17.541944,2.59,gam,Gienah Corvi|gam Crv|4 Crv
Crv,4630,182.53125,-22.619722,3,eps,Minkar|eps Crv|2 Crv,4786,188.596667,-23.396667,2.65,bet,Kraz|bet Crv|9 Crv
Crv,4662,183.951667,-17.541944,2.59,gam,Gienah Corvi|gam Crv|4 Crv,4757,187.46625,-16.515556,2.95,del,Algorab|SHJ 145A|del Crv|7 Crv
Crv,4757,187.46625,-16.515556,2.95,del,Algorab|SHJ 145A|del Crv|7 Crv,4786,188.596667,-23.396667,2.65,bet,Kraz|bet Crv|9 Crv
Cyg,7328,289.275833,53.368611,3.77,kap,kap Cyg|1 Cyg,7420,292.42625,51.729722,3.79,iot,iot Cyg|10 Cyg|iot02 Cyg
Cyg,7417,292.680417,27.959722,3.08,bet1,Albireo|Albereo|MCA 55|STF 4043A|bet01 Cyg|6 Cyg A|bet Cyg A,7615,299.076667,35.083333,3.89,eta,BU 980A|eta Cyg|21 Cyg
Cyg,7420,292.42625,51.729722,3.79,iot,iot Cyg|10 Cyg|iot02 Cyg,7528,296.24375,45.130833,2.87,del,STF 2579|STF 2579AB|del Cyg|18 Cyg
Cyg,7420,292.42625,51.729722,3.79,iot,iot Cyg|10 Cyg|iot02 Cyg,7751,303.867917,47.714444,3.98,tet2,omi02 Cyg|32 Cyg|tet02 Cyg
Cyg,7528,296.24375,45.130833,2.87,del,STF 2579|STF 2579AB|del Cyg|18 Cyg,7796,305.557083,40.256667,2.2,gam,SADR|37 Cyg|gam Cyg
Cyg,7615,299.076667,35.083333,3.89,eta,BU 980A|eta Cyg|21 Cyg,7796,305.557083,40.256667,2.2,gam,SADR|37 Cyg|gam Cyg
Cyg,7751,303.867917,47.714444,3.98,tet2,omi02 Cyg|32 Cyg|tet02 Cyg,7924,310.357917,45.280278,1.25,alf,Deneb|alf Cyg|50 Cyg
Cyg,7796,305.557083,40.256667,2.2,gam,SADR|37 Cyg|gam Cyg,7924,310.357917,45.280278,1.25,alf,Deneb|alf Cyg|50 Cyg
Cyg,7796,305.557083,40.256667,2.2,gam,SADR|37 Cyg|gam Cyg,7949,311.552917,33.970278,2.46,eps,Aljanah|LEP 96A|BU 676A|STT 594A|CHR 100|eps Cyg B|eps Cyg|eps Cyg A|53 Cyg
Cyg,7924,310.357917,45.280278,1.25,alf,Deneb|alf Cyg|50 Cyg,8028,314.293333,41.167222,3.94,nu.,HDS 2986|58 Cyg|nu. Cyg
Cyg,7949,311.552917,33.970278,2.46,eps,Aljanah|LEP 96A|BU 676A|STT 594A|CHR 100|eps Cyg B|eps Cyg|eps Cyg A|53 Cyg,8115,318.234167,30.226944,3.2,zet,BUP 227A|FYM 141A|BAS 7|zet Cyg|64 Cyg
Cyg,8028,314.293333,41.167222,3.94,nu.,HDS 2986|58 Cyg|nu. Cyg,8115,318.234167,30.226944,3.2,zet,BUP 227A|FYM 141A|BAS 7|zet Cyg|64 Cyg
Del,7852,308.303333,11.303333,4.03,eps,Aldulfin|eps Del|2 Del,7882,309.3875,14.595278,3.63,bet,Rotanev|BU 151|LBZ 1AB|STF 2704AB|HJ 5545AB|6 Del|bet Del
Del,7882,309.3875,14.595278,3.63,bet,Rotanev|BU 151|LBZ 1AB|STF 2704AB|HJ 5545AB|6 Del|bet Del,7906,309.909583,15.911944,3.77,alf,Sualocin|Svalocin|WCK 2|BU 298A|HJ 1554A|alf Del|9 Del
Del,7882,309.3875,14.595278,3.63,bet,Rotanev|BU 151|LBZ 1AB|STF 2704AB|HJ 5545AB|6 Del|bet Del,7928,310.864583,15.074444,4.43,del,del Del|11 Del
Del,7906,309.909583,15.911944,3.77,alf,Sualocin|Svalocin|WCK 2|BU 298A|HJ 1554A|alf Del|9 Del,7948,311.664583,16.124167,4.27,gam2,gam02 Del|12 Del A
Del,7928,310.864583,15.074444,4.43,del,del Del|11 Del,7948,311.664583,16.124167,4.27,gam2,gam02 Del|12 Del A
Dor,1338,64.006667,-51.486667,4.25,gam,gam Dor,1465,68.499167,-55.045,3.27,alf,B 2092|alf Dor
Dor,1465,68.499167,-55.045,3.27,alf,B 2092|alf Dor,1674,76.3775,-57.472778,4.72,zet,SHY 22A|zet Dor
Dor,1465,68.499167,-55.045,3.27,alf,B 2092|alf Dor,1922,83.40625,-62.489722,3.76,bet,bet Dor
Dor,1674,76.3775,-57.472778,4.72,zet,SHY 22A|zet Dor,1922,83.40625,-62.489722,3.76,bet,bet Dor
Dor,1922,83.40625,-62.489722,3.76,bet,bet Dor,2015,86.193333,-65.735556,4.35,del,del Dor
Dor,1922,83.40625,-62.489722,3.76,bet,bet Dor,2102,88.525417,-63.09,4.65,-,-
Dor,2015,86.193333,-65.735556,4.35,del,del Dor,2102,88.525417,-63.09,4.65,-,-
Dra,4434,172.850833,69.331111,3.84,lam,Giausar|1 Dra|lam Dra,4787,188.370833,69.788333,3.87,kap,kap Dra|5 Dra
Dra,4787,188.370833,69.788333,3.87,kap,kap Dra|5 Dra,5291,211.097083,64.375833,3.65,alf,Thuban|11 Dra|alf Dra
Dra,5291,211.097083,64.375833,3.65,alf,Thuban|11 Dra|alf Dra,5744,231.2325,58.966111,3.29,iot,Edasich|BUP 162A|12 Dra|iot Dra
Dra,5744,231.2325,58.966111,3.29,iot,Edasich|BUP 162A|12 Dra|iot Dra,5986,240.472083,58.565278,4.01,tet,13 Dra|tet Dra
Dra,5986,240.472083,58.565278,4.01,tet,13 Dra|tet Dra,6132,245.997917,61.514167,2.74,eta,Athebyne|eta Dra|14 Dra
Dra,6132,245.997917,61.514167,2.74,eta,Athebyne|eta Dra|14 Dra,6396,257.196667,65.714722,3.17,zet,Aldhibah|STA 1AB|zet Dra|22 Dra
Dra,6396,257.196667,65.714722,3.17,zet,Aldhibah|STA 1AB|zet Dra|22 Dra,6920,275.189583,71.337778,4.22,phi,STT 353|STT 353AB|43 Dra|phi Dra
Dra,6536,262.608333,52.301389,2.79,bet,Rastaban|bet Dra|23 Dra,6554,263.044167,55.184167,4.88,nu.1,STF 4035B|24 Dra|nu.01 Dra
Dra,6536,262.608333,52.301389,2.79,bet,Rastaban|bet Dra|23 Dra,6705,269.151667,51.488889,2.23,gam,Eltanin|Etamin|gam Dra|33 Dra
Dra,6554,263.044167,55.184167,4.88,nu.1,STF 4035B|24 Dra|nu.01 Dra,6688,268.382083,56.872778,3.75,ksi,Grumium|ksi Dra|32 Dra
Dra,6688,268.382083,56.872778,3.75,ksi,Grumium|ksi Dra|32 Dra,6705,269.151667,51.488889,2.23,gam,Eltanin|Etamin|gam Dra|33 Dra
Dra,6688,268.382083,56.872778,3.75,ksi,Grumium|ksi Dra|32 Dra,7310,288.13875,67.661667,3.07,del,Altais|del Dra|57 Dra
Dra,6920,275.189583,71.337778,4.22,phi,STT 353|STT 353AB|43 Dra|phi Dra,6927,275.264167,72.732778,3.57,chi,LAB 5|BUP 182A|chi Dra A|chi Dra|44 Dra|chi Dra B
Dra,6920,275.189583,71.337778,4.22,phi,STT 353|STT 353AB|43 Dra|phi Dra,7310,288.13875,67.661667,3.07,del,Altais|del Dra|57 Dra
Dra,7310,288.13875,67.661667,3.07,del,Altais|del Dra|57 Dra,7582,297.043333,70.267778,3.83,eps,Tyl|STF 2603|63 Dra|eps Dra
Equ,8097,317.585417,10.131667,4.69,gam,KNT 5|BU 71AB|STF 4054AB|gam Equ|5 Equ,8123,318.620417,10.006944,4.49,del,STT 535|STF 2777AB|7 Equ|del Equ
Equ,8123,318.620417,10.006944,4.49,del,STT 535|STF 2777AB|7 Equ|del Equ,8131,318.955833,5.247778,3.92,alf,Kitalpha|WRH 35|8 Equ|alf Equ
Eri,472,24.42875,-57.236667,0.46,-,-,566,28.989583,-51.608889,3.7,chi,chi Eri
Eri,566,28.989583,-51.608889,3.7,chi,chi Eri,721,36.74625,-47.703889,4.25,kap,kap Eri
Eri,721,36.74625,-47.703889,4.25,kap,kap Eri,789,39.95,-42.891667,4.75,-,s Eri|s Eri A|s Eri B
Eri,789,39.95,-42.891667,4.75,-,s Eri|s Eri A|s Eri B,794,40.166667,-39.855556,4.11,iot,iot Eri
Eri,794,40.166667,-39.855556,4.11,iot,iot Eri,898,44.567917,-40.304444,4.35,-,-
Eri,811,41.030833,-13.858611,4.25,pi.,89 Cet|pi. Cet,818,41.275833,-18.5725,4.47,tau1,1 Eri|tau01 Eri
Eri,811,41.030833,-13.858611,4.25,pi.,89 Cet|pi. Cet,874,44.107083,-8.898056,3.89,eta,Azha|eta Eri|3 Eri
Eri,818,41.275833,-18.5725,4.47,tau1,1 Eri|tau01 Eri,919,45.597917,-23.624444,4.09,tau3,11 Eri|tau03 Eri
Eri,874,44.107083,-8.898056,3.89,eta,Azha|eta Eri|3 Eri,1084,53.2325,-9.458333,3.73,eps,Ran|MBA 1A|BLA 2|eps Eri|18 Eri
Eri,898,44.567917,-40.304444,4.35,-,-,1008,49.982083,-43.069722,4.27,-,e Eri|82 Eri
Eri,919,45.597917,-23.624444,4.09,tau3,11 Eri|tau03 Eri,1003,49.879167,-21.757778,3.69,tau4,tau04 Eri|16 Eri
Eri,1003,49.879167,-21.757778,3.69,tau4,tau04 Eri|16 Eri,1088,53.447083,-21.632778,4.27,tau5,19 Eri|tau05 Eri
Eri,1008,49.982083,-43.069722,4.27,-,e Eri|82 Eri,1106,54.27375,-40.274722,4.58,-,y Eri
Eri,1084,53.2325,-9.458333,3.73,eps,Ran|MBA 1A|BLA 2|eps Eri|18 Eri,1136,55.812083,-9.763333,3.54,del,Rana|del Eri|23 Eri
Eri,1088,53.447083,-21.632778,4.27,tau5,19 Eri|tau05 Eri,1173,56.712083,-23.249722,4.23,tau6,tau06 Eri|27 Eri
Eri,1106,54.27375,-40.274722,4.58,-,y Eri,1195,57.36375,-36.200278,4.17,-,g Eri
Eri,1136,55.812083,-9.763333,3.54,del,Rana|del Eri|23 Eri,1162,56.535417,-12.101667,4.42,pi.,pi. Eri|26 Eri
Eri,1162,56.535417,-12.101667,4.42,pi.,pi. Eri|26 Eri,1231,59.5075,-13.508611,2.95,gam,Zaurak|34 Eri|gam Eri
Eri,1173,56.712083,-23.249722,4.23,tau6,tau06 Eri|27 Eri,1213,58.4275,-24.6125,4.65,tau8,33 Eri|tau08 Eri
Eri,1195,57.36375,-36.200278,4.17,-,g Eri,1347,64.47375,-33.798333,3.56,ups4,I 270AB|41 Eri|ups04 Eri
Eri,1213,58.4275,-24.6125,4.65,tau8,33 Eri|tau08 Eri,1240,59.98125,-24.016389,4.66,tau9,tau09 Eri|36 Eri
Eri,1231,59.5075,-13.508611,2.95,gam,Zaurak|34 Eri|gam Eri,1298,62.96625,-6.8375,4.04,omi1,Beid|omi01 Eri|38 Eri
Eri,1240,59.98125,-24.016389,4.66,tau9,tau09 Eri|36 Eri,1453,68.3775,-29.766667,4.51,ups1,50 Eri|ups01 Eri
Eri,1298,62.96625,-6.8375,4.04,omi1,Beid|omi01 Eri|38 Eri,1463,69.079583,-3.3525,3.93,nu.,48 Eri|nu. Eri
Eri,1347,64.47375,-33.798333,3.56,ups4,I 270AB|41 Eri|ups04 Eri,1393,66.009167,-34.016944,3.96,ups3,Beemim|d Eri|43 Eri|ups03 Eri
Eri,1393,66.009167,-34.016944,3.96,ups3,Beemim|d Eri|43 Eri|ups03 Eri,1464,68.8875,-30.562222,3.82,ups2,Theemin|52 Eri|ups02 Eri
Eri,1453,68.3775,-29.766667,4.51,ups1,50 Eri|ups01 Eri,1464,68.8875,-30.562222,3.82,ups2,Theemin|52 Eri|ups02 Eri
Eri,1463,69.079583,-3.3525,3.93,nu.,48 Eri|nu. Eri,1520,71.375417,-3.254722,4.02,mu.,57 Eri|mu. Eri
Eri,1520,71.375417,-3.254722,4.02,mu.,57 Eri|mu. Eri,1666,76.9625,-5.086389,2.79,bet,Cursa|BUP 74A|67 Eri|bet Eri
For,612,31.1225,-29.296944,4.69,nu.,nu. For,841,42.2725,-32.405833,4.46,bet,bet For
For,841,42.2725,-32.405833,4.46,bet,bet For,963,48.017917,-28.986944,3.87,alf,Dalim|alf For|12 Eri
Gem,2134,91.03,23.263333,4.16,-,KPR 23|KUI 23AB|1 Gem,2216,93.719167,22.506667,3.28,eta,Propus|BU 1008|eta Gem|7 Gem
Gem,2216,93.719167,22.506667,3.28,eta,Propus|BU 1008|eta Gem|7 Gem,2286,95.74,22.513611,2.88,mu.,Tejat|13 Gem|mu. Gem
Gem,2286,95.74,22.513611,2.88,mu.,Tejat|13 Gem|mu. Gem,2473,100.982917,25.131111,2.98,eps,Mebsuta|eps Gem|27 Gem
Gem,2343,97.240833,20.212222,4.15,nu.,BTZ 1|18 Gem|nu. Gem,2473,100.982917,25.131111,2.98,eps,Mebsuta|eps Gem|27 Gem
Gem,2421,99.427917,16.399167,1.93,gam,Alhena|gam Gem|24 Gem,2650,106.027083,20.570278,3.79,zet,Mekbuda|OCC 293|SHJ 77A|zet Gem|43 Gem
Gem,2473,100.982917,25.131111,2.98,eps,Mebsuta|eps Gem|27 Gem,2697,107.785,30.245278,4.41,tau,BU 1009AB|tau Gem|46 Gem
Gem,2484,101.3225,12.895556,3.36,ksi,Alzirr|ksi Gem|31 Gem,2763,109.523333,16.540278,3.58,lam,STF 1061|54 Gem|lam Gem
Gem,2540,103.197083,33.961111,3.6,tet,FOX 150A|tet Gem|34 Gem,2697,107.785,30.245278,4.41,tau,BU 1009AB|tau Gem|46 Gem
Gem,2650,106.027083,20.570278,3.79,zet,Mekbuda|OCC 293|SHJ 77A|zet Gem|43 Gem,2777,110.030833,21.982222,3.53,del,Wasat|55 Gem|del Gem
Gem,2697,107.785,30.245278,4.41,tau,BU 1009AB|tau Gem|46 Gem,2821,111.431667,27.798056,3.79,iot,OCC 132|60 Gem|iot Gem
Gem,2697,107.785,30.245278,4.41,tau,BU 1009AB|tau Gem|46 Gem,2852,112.277917,31.784444,4.18,rho,A 2124AB|rho Gem|62 Gem
Gem,2763,109.523333,16.540278,3.58,lam,STF 1061|54 Gem|lam Gem,2777,110.030833,21.982222,3.53,del,Wasat|55 Gem|del Gem
Gem,2777,110.030833,21.982222,3.53,del,Wasat|55 Gem|del Gem,2905,113.980417,26.895833,4.06,ups,69 Gem|ups Gem
Gem,2821,111.431667,27.798056,3.79,iot,OCC 132|60 Gem|iot Gem,2905,113.980417,26.895833,4.06,ups,69 Gem|ups Gem
Gem,2852,112.277917,31.784444,4.18,rho,A 2124AB|rho Gem|62 Gem,2890,113.65,31.888611,2.88,alf,Castor B|STF 1110B|66 Gem B|alf Gem B|alf01 Gem
Gem,2905,113.980417,26.895833,4.06,ups,69 Gem|ups Gem,2985,116.111667,24.398056,3.57,kap,STT 179|kap Gem|77 Gem
Gem,2905,113.980417,26.895833,4.06,ups,69 Gem|ups Gem,2990,116.32875,28.026111,1.14,bet,Pollux|78 Gem|bet Gem
Gru,8353,328.482083,-37.365,3.01,gam,Aldhanab|Al Dhanab|gam Gru,8411,331.52875,-39.543333,4.46,lam,lam Gru
Gru,8411,331.52875,-39.543333,4.46,lam,lam Gru,8486,333.90375,-41.346667,4.79,mu.1,CHR 187|mu.01 Gru
Gru,8425,332.058333,-46.961111,1.74,alf,Alnair|alf Gru,8556,337.3175,-43.495556,3.97,del1,del01 Gru
Gru,8425,332.058333,-46.961111,1.74,alf,Alnair|alf Gru,8636,340.667083,-46.884722,2.1,bet,Tiaki|bet Gru
Gru,8486,333.90375,-41.346667,4.79,mu.1,CHR 187|mu.01 Gru,8556,337.3175,-43.495556,3.97,del1,del01 Gru
Gru,8556,337.3175,-43.495556,3.97,del1,del01 Gru,8636,340.667083,-46.884722,2.1,bet,Tiaki|bet Gru
Gru,8636,340.667083,-46.884722,2.1,bet,Tiaki|bet Gru,8675,342.13875,-51.316944,3.49,eps,eps Gru
Gru,8675,342.13875,-51.316944,3.49,eps,eps Gru,8747,345.22,-52.754167,4.12,zet,zet Gru
Her,5914,238.16875,42.451667,4.62,chi,chi Her|1 Her,6023,242.1925,44.935,4.26,phi,NOI 2|11 Her|phi Her
Her,6023,242.1925,44.935,4.26,phi,NOI 2|11 Her|phi Her,6092,244.935,46.313333,3.89,tau,BU 1198|tau Her|22 Her
Her,6092,244.935,46.313333,3.89,tau,BU 1198|tau Her|22 Her,6168,248.525833,42.436944,4.2,sig,LAB 4|sig Her|35 Her
Her,6095,245.48,19.153056,3.75,gam,DRS 58|gam Her|20 Her,6117,246.354167,14.033333,4.57,ome,Cujam|BU 625AB|ome Her|24 Her
Her,6095,245.48,19.153056,3.75,gam,DRS 58|gam Her|20 Her,6148,247.555,21.489722,2.77,bet,Kornephoros|27 Her|bet Her
Her,6117,246.354167,14.033333,4.57,ome,Cujam|BU 625AB|ome Her|24 Her,6159,248.15125,11.488056,4.84,-,29 Her|h Her
Her,6148,247.555,21.489722,2.77,bet,Kornephoros|27 Her|bet Her,6212,250.321667,31.603056,2.81,zet,STF 2084|40 Her|zet Her
Her,6148,247.555,21.489722,2.77,bet,Kornephoros|27 Her|bet Her,6406,258.662083,14.390278,3.48,alf,Rasalgethi|STF 2140A|alf Her A|alf01 Her|64 Her A
Her,6168,248.525833,42.436944,4.2,sig,LAB 4|sig Her|35 Her,6220,250.724167,38.922222,3.53,eta,44 Her|eta Her
Her,6212,250.321667,31.603056,2.81,zet,STF 2084|40 Her|zet Her,6220,250.724167,38.922222,3.53,eta,44 Her|eta Her
Her,6212,250.321667,31.603056,2.81,zet,STF 2084|40 Her|zet Her,6324,255.0725,30.926389,3.92,eps,ISO 3|58 Her|eps Her
Her,6220,250.724167,38.922222,3.53,eta,44 Her|eta Her,6418,258.761667,36.809167,3.16,pi.,67 Her|pi. Her
Her,6324,255.0725,30.926389,3.92,eps,ISO 3|58 Her|eps Her,6410,258.757917,24.839167,3.14,del,Sarin|STF 3127AB|del Her|65 Her
Her,6324,255.0725,30.926389,3.92,eps,ISO 3|58 Her|eps Her,6418,258.761667,36.809167,3.16,pi.,67 Her|pi. Her
Her,6406,258.662083,14.390278,3.48,alf,Rasalgethi|STF 2140A|alf Her A|alf01 Her|64 Her A,6410,258.757917,24.839167,3.14,del,Sarin|STF 3127AB|del Her|65 Her
Her,6410,258.757917,24.839167,3.14,del,Sarin|STF 3127AB|del Her|65 Her,6623,266.614583,27.720556,3.42,mu.,TRN 2|STF 2220A|ABT 14A|mu. Her|86 Her|mu.01 Her|mu. Her A
Her,6418,258.761667,36.809167,3.16,pi.,67 Her|pi. Her,6695,269.063333,37.250556,3.86,tet,tet Her|91 Her
Her,6588,264.86625,46.006389,3.8,iot,BLA 5|85 Her|iot Her,6695,269.063333,37.250556,3.86,tet,tet Her|91 Her
Her,6623,266.614583,27.720556,3.42,mu.,TRN 2|STF 2220A|ABT 14A|mu. Her|86 Her|mu.01 Her|mu. Her A,6703,269.44125,29.247778,3.7,ksi,ksi Her|92 Her
Her,6703,269.44125,29.247778,3.7,ksi,ksi Her|92 Her,6779,271.885833,28.7625,3.83,omi,STA 2|omi Her|103 Her
Hor,778,39.351667,-52.543056,5.31,eta,TOK 186|EHR 2A|eta Hor,802,40.165,-54.55,5.21,zet,zet Hor
Hor,778,39.351667,-52.543056,5.31,eta,TOK 186|EHR 2A|eta Hor,810,40.639583,-50.800278,5.41,iot,iot Hor
Hor,802,40.165,-54.55,5.21,zet,zet Hor,934,45.903333,-59.737778,5.11,mu.,mu. Hor
Hor,810,40.639583,-50.800278,5.41,iot,iot Hor,868,43.470417,-49.890278,4,-,-
Hor,868,43.470417,-49.890278,4,-,-,1326,63.500417,-42.294444,3.86,alf,alf Hor
Hor,909,44.699167,-64.071389,4.99,bet,bet Hor,934,45.903333,-59.737778,5.11,mu.,mu. Hor
Hor,1302,62.710833,-41.993611,4.93,del,HDS 530|del Hor,1326,63.500417,-42.294444,3.86,alf,alf Hor
Hya,3410,129.414167,5.703611,4.16,del,BUP 118A|DRS 9|del Hya|4 Hya,3418,129.689167,3.341389,4.44,sig,Minchir|sig Hya|5 Hya
Hya,3410,129.414167,5.703611,4.16,del,BUP 118A|DRS 9|del Hya|4 Hya,3482,131.694167,6.418889,3.38,eps,STF 1273AB|SP 1|11 Hya|eps Hya
Hya,3418,129.689167,3.341389,4.44,sig,Minchir|sig Hya|5 Hya,3454,130.80625,3.398611,4.3,eta,7 Hya|eta Hya
Hya,3454,130.80625,3.398611,4.3,eta,7 Hya|eta Hya,3492,132.108333,5.837778,4.36,rho,rho Hya|13 Hya
Hya,3482,131.694167,6.418889,3.38,eps,STF 1273AB|SP 1|11 Hya|eps Hya,3492,132.108333,5.837778,4.36,rho,rho Hya|13 Hya
Hya,3482,131.694167,6.418889,3.38,eps,STF 1273AB|SP 1|11 Hya|eps Hya,3547,133.848333,5.945556,3.11,zet,zet Hya|16 Hya
Hya,3547,133.848333,5.945556,3.11,zet,zet Hya|16 Hya,3665,138.59125,2.314167,3.88,tet,tet Hya|22 Hya
Hya,3665,138.59125,2.314167,3.88,tet,tet Hya|22 Hya,3845,144.964167,-1.142778,3.91,iot,iot Hya|35 Hya
Hya,3748,141.896667,-8.658611,1.98,alf,Alphard|alf Hya|30 Hya,3845,144.964167,-1.142778,3.91,iot,iot Hya|35 Hya
Hya,3748,141.896667,-8.658611,1.98,alf,Alphard|alf Hya|30 Hya,3903,147.869583,-14.846667,4.12,ups1,Zhang|39 Hya|ups01 Hya
Hya,3903,147.869583,-14.846667,4.12,ups1,Zhang|39 Hya|ups01 Hya,3994,152.647083,-12.354167,3.61,lam,lam Hya|41 Hya
Hya,3994,152.647083,-12.354167,3.61,lam,lam Hya|41 Hya,4094,156.5225,-16.836389,3.81,mu.,42 Hya|mu. Hya
Hya,4094,156.5225,-16.836389,3.81,mu.,42 Hya|mu. Hya,4232,162.40625,-16.193611,3.11,nu.,nu. Hya
Hya,4232,162.40625,-16.193611,3.11,nu.,nu. Hya,4450,173.250417,-31.857778,3.54,ksi,HJ 4449A|WSI 102|ksi Hya
Hya,4450,173.250417,-31.857778,3.54,ksi,HJ 4449A|WSI 102|ksi Hya,4552,178.2275,-33.908056,4.28,bet,HJ 4478|H 4478|HJ 4478AB|bet Hya
Hya,4552,178.2275,-33.908056,4.28,bet,HJ 4478|H 4478|HJ 4478AB|bet Hya,5020,199.730417,-23.171667,3,gam,46 Hya|gam Hya
